x	y	S2_B02_20160409	S2_B03_20160409	S2_B04_20160409	S2_B08_20160409	BG_20160409	BR_20160409	BNIR_20160409	GB_20160409	GR_20160409	GNIR_20160409	RB_20160409	RG_20160409	RNIR_20160409	NIRB_20160409	NIRG_20160409	NIRR_20160409	DEM	SLP	CS_curv	Long_curv	CI	FA	TWI	LSF	CNBL	VDCN	VD	RSP	MRVBF	MRRTF
565835.000000	5592455.000000	0.040200	0.046200	0.069400	0.112100	0.870130	0.579251	0.358608	1.149254	0.665706	0.412132	1.726368	1.502165	0.619090	2.788557	2.426407	1.615274	300.216064	0.555951	-0.000000	-0.000186	1.093222	1235.444946	8.778254	0.051656	243.069702	57.146339	0.026817	0.999531	1.123767	3.968687
565845.000000	5592455.000000	0.039600	0.048400	0.071000	0.116800	0.818182	0.557747	0.339041	1.222222	0.681690	0.414384	1.792929	1.466942	0.607877	2.949495	2.413223	1.645070	300.152130	0.492511	-0.000013	-0.000207	1.269692	1232.888916	8.899729	0.044139	242.803421	57.348721	0.028370	0.999506	1.114685	3.967855
565855.000000	5592455.000000	0.041700	0.049700	0.074400	0.119500	0.839034	0.560484	0.348954	1.191846	0.668011	0.415900	1.784173	1.496982	0.622594	2.865707	2.404427	1.606183	300.093994	0.413401	-0.000021	-0.000215	1.567198	1251.521240	9.142060	0.035731	242.539383	57.554626	0.029449	0.999489	1.131124	3.966391
565865.000000	5592455.000000	0.041600	0.052000	0.077600	0.124700	0.800000	0.536083	0.333601	1.250000	0.670103	0.417001	1.865384	1.492308	0.622294	2.997596	2.398077	1.606959	300.045502	0.321258	-0.000022	-0.000205	1.953611	1292.747070	9.481476	0.026170	242.277008	57.768497	0.026794	0.999536	1.136432	3.964016
565875.000000	5592455.000000	0.041300	0.052500	0.077900	0.127100	0.786667	0.530167	0.324941	1.271186	0.673941	0.413061	1.886198	1.483809	0.612903	3.077482	2.420953	1.631579	300.009155	0.229116	-0.000012	-0.000169	2.324127	1324.128174	9.852390	0.017074	242.016373	57.992786	0.019955	0.999656	1.086936	3.960242
565885.000000	5592455.000000	0.042900	0.053900	0.079500	0.127500	0.795918	0.539623	0.336471	1.256410	0.677987	0.422745	1.853147	1.474954	0.623529	2.972028	2.365492	1.603773	299.984650	0.153605	0.000012	-0.000104	2.860968	1315.418213	10.245209	0.010113	241.758133	58.226513	0.010620	0.999817	0.886814	3.954161
565895.000000	5592455.000000	0.043400	0.054400	0.079900	0.127900	0.797794	0.543179	0.339328	1.253456	0.680851	0.425332	1.841014	1.468750	0.624707	2.947005	2.351103	1.600751	299.968903	0.113111	0.000052	-0.000015	3.785192	1218.440674	10.405381	0.006595	241.502533	58.466354	0.002407	0.999959	0.557194	3.944011
565905.000000	5592455.000000	0.043200	0.052200	0.080900	0.128700	0.827586	0.533993	0.335664	1.208333	0.645241	0.405594	1.872685	1.549808	0.628594	2.979167	2.465517	1.590853	299.955658	0.116675	0.000102	0.000088	4.712754	1058.555298	10.192985	0.006590	241.249176	58.706474	0.000000	1.000000	0.355838	3.926247
565915.000000	5592455.000000	0.043200	0.053100	0.080600	0.127400	0.813559	0.535980	0.339090	1.229167	0.658809	0.416798	1.865741	1.517891	0.632653	2.949074	2.399247	1.580645	299.937958	0.158632	0.000158	0.000195	5.287135	912.801270	9.846057	0.009776	240.997818	58.940136	0.000000	1.000000	0.361972	3.893501
565925.000000	5592455.000000	0.043500	0.053200	0.077200	0.123700	0.817669	0.563471	0.351657	1.222988	0.689119	0.430073	1.774713	1.451128	0.624091	2.843678	2.325188	1.602332	299.910248	0.230281	0.000213	0.000298	5.526567	812.772095	9.402820	0.015642	240.748749	59.161510	0.000000	1.000000	0.421081	3.830645
565935.000000	5592455.000000	0.043500	0.051300	0.076400	0.123400	0.847953	0.569372	0.352512	1.179310	0.671466	0.415721	1.756322	1.489279	0.619125	2.836782	2.405458	1.615183	299.868042	0.327176	0.000266	0.000390	5.433992	758.266357	8.976923	0.024317	240.501526	59.366508	0.000000	1.000000	0.479278	3.709193
565945.000000	5592455.000000	0.041800	0.051700	0.077500	0.118500	0.808511	0.539355	0.352743	1.236842	0.667097	0.436287	1.854067	1.499033	0.654008	2.834928	2.292069	1.529032	299.806976	0.448065	0.000320	0.000472	5.154183	732.644470	8.623636	0.036301	240.255508	59.551476	0.000000	1.000000	0.542465	3.412373
565955.000000	5592455.000000	0.037800	0.046600	0.066100	0.104400	0.811159	0.571861	0.362069	1.232804	0.704992	0.446360	1.748677	1.418455	0.633142	2.761905	2.240343	1.579425	299.722900	0.592864	0.000372	0.000545	4.813488	725.702271	8.330894	0.052089	240.010574	59.712311	0.000000	1.000000	0.602047	3.019071
565965.000000	5592455.000000	0.033600	0.040700	0.057800	0.093900	0.825553	0.581315	0.357828	1.211309	0.704152	0.433440	1.720238	1.420147	0.615548	2.794642	2.307125	1.624567	299.611359	0.760402	0.000423	0.000611	4.475114	730.549744	8.086086	0.072027	239.767242	59.844124	0.000000	1.000000	0.646274	2.833795
565975.000000	5592455.000000	0.034200	0.038500	0.054600	0.094300	0.888312	0.626374	0.362672	1.125731	0.705128	0.408271	1.596491	1.418182	0.579003	2.757310	2.449351	1.727106	299.468506	0.945375	0.000474	0.000682	4.163922	743.525452	7.883801	0.095855	239.525803	59.942688	0.000000	1.000000	0.735319	2.812258
565985.000000	5592455.000000	0.034200	0.040100	0.057000	0.093900	0.852868	0.600000	0.364217	1.172515	0.703509	0.427050	1.666667	1.421446	0.607029	2.745614	2.341646	1.647368	299.291748	1.143449	0.000527	0.000769	3.879185	761.179260	7.715637	0.123261	239.286026	60.005726	0.000000	1.000000	0.819137	2.776204
565995.000000	5592455.000000	0.033800	0.039800	0.059500	0.095300	0.849246	0.568067	0.354669	1.177515	0.668908	0.417629	1.760355	1.494975	0.624344	2.819526	2.394472	1.601681	299.078888	1.359806	0.000581	0.000871	3.609525	781.079041	7.567533	0.155166	239.048004	60.030869	0.000000	1.000000	0.830642	2.702842
566005.000000	5592455.000000	0.034800	0.039400	0.056700	0.093600	0.883249	0.613757	0.371795	1.132184	0.694885	0.420940	1.629310	1.439086	0.605769	2.689655	2.375634	1.650794	298.825439	1.611344	0.000635	0.000987	3.353353	802.111389	7.424318	0.194503	238.812073	60.013371	0.000000	1.000000	0.822631	2.503502
566015.000000	5592455.000000	0.035200	0.039200	0.057000	0.096800	0.897959	0.617544	0.363636	1.113636	0.687719	0.404959	1.619318	1.454082	0.588843	2.750000	2.469388	1.698246	298.523376	1.912867	0.000690	0.001094	3.111923	826.036072	7.282015	0.244521	238.577957	59.945412	0.000000	1.000000	0.805785	1.903038
566025.000000	5592455.000000	0.035600	0.040400	0.060300	0.099600	0.881188	0.590381	0.357430	1.134831	0.669983	0.405622	1.693820	1.492574	0.605422	2.797753	2.465347	1.651741	298.163361	2.261196	0.000739	0.001148	2.881246	854.418884	7.083671	0.301661	238.345154	59.818214	0.000000	1.000000	0.730671	1.370180
566035.000000	5592455.000000	0.035000	0.040700	0.060500	0.097000	0.859951	0.578512	0.360825	1.162857	0.672727	0.419588	1.728571	1.486486	0.623711	2.771428	2.383292	1.603306	297.738495	2.634758	0.000776	0.001108	2.664994	887.834595	6.903892	0.366468	238.113480	59.625015	0.000000	1.000000	0.614926	1.157523
566045.000000	5592455.000000	0.036900	0.041800	0.061300	0.099200	0.882775	0.601958	0.371976	1.132791	0.681892	0.421371	1.661247	1.466507	0.617944	2.688347	2.373206	1.618271	297.247009	2.992439	0.000799	0.000958	2.477802	925.704834	6.817094	0.435768	237.883316	59.363705	0.000000	1.000000	0.519720	0.884757
566055.000000	5592455.000000	0.037500	0.042500	0.061900	0.099000	0.882353	0.605816	0.378788	1.133333	0.686591	0.429293	1.650667	1.456471	0.625253	2.640000	2.329412	1.599354	296.696289	3.279358	0.000811	0.000721	2.335161	966.996765	6.768027	0.494836	237.654755	59.041550	0.000000	1.000000	0.471762	0.658051
566065.000000	5592455.000000	0.036600	0.041800	0.062100	0.101200	0.875598	0.589372	0.361660	1.142076	0.673108	0.413043	1.696721	1.485646	0.613636	2.765027	2.421053	1.629630	296.103699	3.452436	0.000819	0.000441	2.246688	1010.609619	6.760076	0.533496	237.427490	58.676216	0.000000	1.000000	0.454491	0.550075
566075.000000	5592455.000000	0.034700	0.040600	0.059300	0.100000	0.854680	0.585160	0.347000	1.170029	0.684654	0.406000	1.708934	1.460591	0.593000	2.881844	2.463054	1.686340	295.491699	3.505078	0.000828	0.000174	2.215081	1053.342041	6.786281	0.548492	237.201294	58.290382	0.000000	1.000000	0.428882	0.548723
566085.000000	5592455.000000	0.035800	0.042200	0.062300	0.100700	0.848341	0.574639	0.355511	1.178771	0.677368	0.419067	1.740223	1.476303	0.618669	2.812849	2.386256	1.616372	294.879944	3.470205	0.000841	-0.000029	2.231619	1090.442383	6.831084	0.545408	236.976273	57.903683	0.000000	1.000000	0.406748	0.587348
566095.000000	5592455.000000	0.039100	0.045700	0.067000	0.108500	0.855580	0.583582	0.360369	1.168798	0.682089	0.421198	1.713555	1.466083	0.617512	2.774936	2.374180	1.619403	294.279724	3.398794	0.000851	-0.000140	2.268985	1121.921387	6.880473	0.534183	236.752136	57.527596	0.000000	1.000000	0.410426	0.613081
566105.000000	5592455.000000	0.041900	0.050200	0.073500	0.116200	0.834661	0.570068	0.360585	1.198091	0.682993	0.432014	1.754176	1.464143	0.632530	2.773270	2.314741	1.580953	293.693237	3.332262	0.000848	-0.000150	2.288276	1147.620850	6.922984	0.523032	236.528534	57.164684	0.000000	1.000000	0.439510	0.604983
566115.000000	5592455.000000	0.042500	0.050400	0.075800	0.122400	0.843254	0.560686	0.347222	1.185882	0.664908	0.411765	1.783530	1.503968	0.619281	2.880000	2.428571	1.614776	293.117157	3.291106	0.000827	-0.000055	2.255286	1167.330688	6.952488	0.516439	236.305023	56.812138	0.000000	1.000000	0.470431	0.594745
566125.000000	5592455.000000	0.045900	0.051200	0.076900	0.128300	0.896484	0.596879	0.357755	1.115468	0.665800	0.399065	1.675381	1.501953	0.599376	2.795207	2.505859	1.668401	292.546448	3.286203	0.000789	0.000138	2.147607	1188.701416	7.036374	0.523864	236.081573	56.464859	0.000000	1.000000	0.504528	0.555821
566135.000000	5592455.000000	0.048100	0.055400	0.082600	0.137800	0.868231	0.582325	0.349057	1.151767	0.670702	0.402032	1.717256	1.490975	0.599419	2.864865	2.487365	1.668281	291.974060	3.337518	0.000737	0.000394	1.964321	1218.277100	7.109741	0.543806	235.858109	56.115940	0.010372	0.999815	0.559404	0.449450
566145.000000	5592455.000000	0.049800	0.060200	0.090500	0.148300	0.827243	0.550276	0.335806	1.208835	0.665193	0.405934	1.817269	1.503322	0.610250	2.977911	2.463455	1.638674	291.388153	3.477689	0.000681	0.000639	1.736628	1255.551392	7.098912	0.577211	235.634583	55.753555	0.056885	0.998979	0.597274	0.359573
566155.000000	5592455.000000	0.051800	0.065300	0.095800	0.171700	0.793262	0.540710	0.301689	1.260618	0.681628	0.380315	1.849421	1.467075	0.557950	3.314672	2.629403	1.792276	290.770142	3.729649	0.000627	0.000755	1.510873	1297.191040	7.061821	0.636345	235.410889	55.359241	0.175152	0.996843	0.597793	0.323299
566165.000000	5592455.000000	0.049100	0.062400	0.093200	0.176500	0.786859	0.526824	0.278187	1.270876	0.669528	0.353541	1.898167	1.493590	0.528045	3.594705	2.828526	1.893777	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000
566195.000000	5592455.000000	0.025000	0.030300	0.040900	0.083400	0.825083	0.611247	0.299760	1.212000	0.740831	0.363309	1.636000	1.349835	0.490408	3.336000	2.752476	2.039120	287.733612	4.157961	0.000459	-0.000497	1.068284	1502.069946	7.099159	0.754145	234.473236	53.260361	1.477768	0.972999	0.580490	0.308228
566205.000000	5592455.000000	0.023600	0.026400	0.039300	0.073700	0.893939	0.600509	0.320217	1.118644	0.671756	0.358209	1.665254	1.488636	0.533243	3.122882	2.791667	1.875318	287.139587	3.861691	0.000442	-0.000608	1.071136	1557.376465	7.209886	0.690255	234.287766	52.851841	1.786678	0.967297	0.602566	0.316325
566215.000000	5592455.000000	0.022900	0.026000	0.037600	0.071300	0.880769	0.609043	0.321178	1.135371	0.691489	0.364656	1.641921	1.446154	0.527349	3.113537	2.742308	1.896277	286.499390	3.577250	0.000444	-0.000510	1.114715	1610.005005	7.319245	0.629084	234.061478	52.437901	2.098793	0.961514	0.648742	0.323606
566225.000000	5592455.000000	0.021500	0.024500	0.034100	0.067200	0.877551	0.630499	0.319941	1.139535	0.718475	0.364583	1.586047	1.391837	0.507441	3.125581	2.742857	1.970674	286.008057	3.445572	0.000447	-0.000303	1.149790	1642.252197	7.376410	0.601550	233.870102	52.137939	2.321965	0.957362	0.684417	0.327332
566325.000000	5592455.000000	0.032400	0.039200	0.052300	0.093200	0.826531	0.619503	0.347639	1.209877	0.749522	0.420601	1.614197	1.334184	0.561159	2.876544	2.377551	1.782027	278.354248	4.301003	0.000642	-0.001060	1.563913	1960.354980	7.331084	0.831113	231.397552	46.956711	6.963295	0.870859	0.574234	0.303806
566335.000000	5592455.000000	0.018700	0.017600	0.024800	0.053500	1.062500	0.754032	0.349533	0.941176	0.709677	0.328972	1.326203	1.409091	0.463551	2.860962	3.039773	2.157258	278.005646	4.049664	0.000619	-0.001063	1.582394	1973.813965	7.400262	0.770179	231.277267	46.728374	7.181858	0.866781	0.583816	0.311416
566345.000000	5592455.000000	0.019800	0.020100	0.024700	0.051800	0.985075	0.801620	0.382239	1.015152	0.813765	0.388031	1.247475	1.228855	0.476834	2.616161	2.577114	2.097166	277.355774	3.554067	0.000581	-0.000896	1.606714	2003.665039	7.546612	0.652171	231.036469	46.319305	7.571991	0.859495	0.624128	0.331940
566355.000000	5592455.000000	0.018500	0.019400	0.024400	0.049900	0.953608	0.758197	0.370741	1.048648	0.795082	0.388777	1.318919	1.257732	0.488978	2.697297	2.572165	2.045082	276.790497	3.173049	0.000565	-0.000424	1.600830	2030.164307	7.671972	0.564092	230.794357	45.996143	7.879890	0.853740	0.699661	0.376988
566365.000000	5592455.000000	0.019200	0.017800	0.021100	0.045300	1.078652	0.909953	0.423841	0.927083	0.843602	0.392936	1.098958	1.185393	0.465784	2.359375	2.544944	2.146919	276.273041	3.068562	0.000579	0.000203	1.559790	2041.295410	7.710159	0.540524	230.550415	45.722630	8.143143	0.848825	0.729214	0.399382
566375.000000	5592455.000000	0.017600	0.015900	0.021300	0.043600	1.106918	0.826291	0.403670	0.903409	0.746479	0.364679	1.210227	1.339623	0.488532	2.477273	2.742139	2.046948	275.745026	3.293508	0.000606	0.000727	1.493050	2046.360107	7.643515	0.593236	230.304459	45.440571	8.420403	0.843664	0.666194	0.360484
566385.000000	5592455.000000	0.018200	0.016000	0.022200	0.041500	1.137500	0.819820	0.438554	0.879121	0.720721	0.385542	1.219780	1.387500	0.534940	2.280219	2.593750	1.869369	275.151581	3.754209	0.000628	0.000925	1.427441	2061.423584	7.520504	0.704479	230.056793	45.094795	8.765896	0.837249	0.601577	0.321965
566395.000000	5592455.000000	0.018100	0.017100	0.023200	0.042400	1.058480	0.780173	0.426887	0.944751	0.737069	0.403302	1.281768	1.356725	0.547170	2.342541	2.479533	1.827586	274.467590	4.228207	0.000638	0.000752	1.391560	2086.009521	7.411653	0.823535	229.807587	44.660019	9.204330	0.829121	0.577078	0.306148
566405.000000	5592455.000000	0.017900	0.016400	0.021900	0.043200	1.091463	0.817352	0.414352	0.916201	0.748858	0.379630	1.223464	1.335366	0.506944	2.413408	2.634146	1.972603	273.714172	4.473672	0.000638	0.000338	1.396351	2114.412842	7.367282	0.888032	229.556610	44.157578	9.714817	0.819670	0.567566	0.298106
566415.000000	5592455.000000	0.018700	0.017900	0.023300	0.043500	1.044693	0.802575	0.429885	0.957219	0.768240	0.411494	1.245989	1.301676	0.535632	2.326202	2.430167	1.866953	272.948578	4.398501	0.000632	-0.000099	1.437513	2139.302979	7.396256	0.870806	229.304214	43.644352	10.239521	0.809971	0.569995	0.300188
566425.000000	5592455.000000	0.019400	0.018900	0.024100	0.044200	1.026455	0.804979	0.438914	0.974227	0.784232	0.427602	1.242268	1.275132	0.545249	2.278350	2.338625	1.834025	272.223694	4.122937	0.000631	-0.000352	1.502056	2146.160400	7.464795	0.801359	229.050873	43.172829	10.724728	0.801017	0.579844	0.308591
566435.000000	5592455.000000	0.019500	0.017700	0.024400	0.046500	1.101695	0.799180	0.419355	0.907692	0.725410	0.380645	1.251282	1.378531	0.524731	2.384615	2.627119	1.905738	271.554596	3.860374	0.000643	-0.000329	1.563603	2129.004639	7.522327	0.734483	228.796982	42.757610	11.155376	0.793086	0.589162	0.316322
566445.000000	5592455.000000	0.018300	0.018100	0.024700	0.047400	1.011050	0.740891	0.386076	0.989071	0.732794	0.381857	1.349726	1.364641	0.521097	2.590163	2.618785	1.919028	270.919830	3.757604	0.000659	-0.000108	1.587985	2099.225342	7.534944	0.707085	228.542343	42.377480	11.553547	0.785773	0.593169	0.319587
566455.000000	5592455.000000	0.018700	0.017800	0.025300	0.046500	1.050562	0.739131	0.402151	0.951871	0.703557	0.382796	1.352941	1.421348	0.544086	2.486631	2.612360	1.837945	270.284119	3.830576	0.000661	0.000141	1.552649	2070.765137	7.502194	0.723016	228.286957	41.997173	11.955074	0.778415	0.590808	0.317782
566465.000000	5592455.000000	0.019900	0.019500	0.024700	0.047900	1.020513	0.805668	0.415449	0.979899	0.789474	0.407098	1.241206	1.266667	0.515658	2.407035	2.456410	1.939271	269.620728	3.994066	0.000637	0.000278	1.458112	2050.084961	7.450289	0.761810	228.030960	41.589771	12.386486	0.770521	0.585203	0.313162
566475.000000	5592455.000000	0.019500	0.020600	0.025300	0.051200	0.946602	0.770751	0.380859	1.056410	0.814229	0.402344	1.297436	1.228156	0.494141	2.625641	2.485437	2.023715	268.923676	4.136535	0.000588	0.000269	1.322575	2038.927002	7.409475	0.796345	227.774536	41.149132	12.854149	0.761976	0.580246	0.308937
566485.000000	5592455.000000	0.019100	0.019900	0.025900	0.047600	0.959799	0.737452	0.401261	1.041885	0.768340	0.418067	1.356021	1.301508	0.544118	2.492146	2.391960	1.837838	268.205414	4.194233	0.000523	0.000170	1.166871	2038.160645	7.395099	0.810698	227.517639	40.687775	13.346115	0.753006	0.577966	0.306970
566495.000000	5592455.000000	0.019800	0.019900	0.026100	0.047300	0.994975	0.758621	0.418605	1.005050	0.762452	0.420719	1.318182	1.311558	0.551797	2.388889	2.376885	1.812261	267.483032	4.181188	0.000450	0.000066	1.004841	2050.720459	7.404368	0.808418	227.260437	40.222614	13.845089	0.743932	0.578244	0.307147
566505.000000	5592455.000000	0.020400	0.020200	0.029000	0.050700	1.009901	0.703448	0.402367	0.990196	0.696552	0.398422	1.421568	1.435644	0.571992	2.485294	2.509902	1.748276	266.764893	4.153049	0.000378	0.000012	0.844159	2083.881104	7.427143	0.803942	227.003052	39.761864	14.341961	0.734919	0.579259	0.307922
566515.000000	5592455.000000	0.020500	0.021200	0.028900	0.053600	0.966981	0.709343	0.382463	1.034146	0.733564	0.395522	1.409756	1.363208	0.539179	2.614633	2.528302	1.854671	266.049713	4.149078	0.000308	-0.000007	0.687356	2141.595703	7.455371	0.807363	226.745834	39.303879	14.838192	0.725941	0.579520	0.308046
566525.000000	5592455.000000	0.019100	0.021000	0.030200	0.054800	0.909524	0.632450	0.348540	1.099476	0.695364	0.383212	1.581152	1.438095	0.551095	2.869109	2.609524	1.814569	265.332703	4.171218	0.000238	-0.000050	0.536107	2221.494385	7.486620	0.818959	226.488937	38.843769	15.339424	0.716899	0.578848	0.307446
566535.000000	5592455.000000	0.020200	0.020200	0.027900	0.052600	1.000000	0.724014	0.384030	1.000000	0.724014	0.384030	1.381188	1.381188	0.530418	2.603961	2.603961	1.885305	264.611877	4.188780	0.000170	-0.000134	0.397585	2320.263672	7.525850	0.830624	226.232483	38.379406	15.848026	0.707751	0.578431	0.307156
566545.000000	5592455.000000	0.019500	0.021300	0.029100	0.051500	0.915493	0.670103	0.378641	1.092308	0.731959	0.413592	1.492307	1.366197	0.565049	2.641025	2.417840	1.769760	263.893280	4.150235	0.000111	-0.000217	0.279891	2434.369385	7.583077	0.828581	225.976440	37.916843	16.357403	0.698618	0.580265	0.308651
566555.000000	5592455.000000	0.021400	0.021100	0.027900	0.050300	1.014218	0.767025	0.425447	0.985981	0.756272	0.419483	1.303738	1.322275	0.554672	2.350467	2.383887	1.802867	263.191956	4.025403	0.000066	-0.000226	0.186479	2553.671875	7.661690	0.804014	225.720947	37.471008	16.852253	0.689780	0.586046	0.312296
566565.000000	5592455.000000	0.021000	0.021100	0.028300	0.051800	0.995261	0.742049	0.405405	1.004762	0.745583	0.407336	1.347619	1.341232	0.546332	2.466667	2.454977	1.830389	262.522186	3.867122	0.000039	-0.000104	0.114664	2657.719482	7.741889	0.769344	225.466141	37.056046	17.318680	0.681496	0.597178	0.316324
